,year,region,dec,pollutant,int,factor,se,r2,warn
1329,2017,SERC,69858,co2,3820.11834,629.3436473,2.439487257,0.987038156,0
1330,2017,SERC,73200,so2,24.92581889,0.523330113,0.008847825,0.800113085,0
1331,2017,SERC,73200,nox,-25.2770985,0.360237982,0.008202868,0.688149384,0
1332,2017,SERC,73200,co2,256.1662405,627.6601925,2.2828914,0.988570157,0
1333,2017,SERC,76870,so2,8.072183162,0.546987176,0.010187666,0.767351237,0
1334,2017,SERC,76870,nox,12.87400974,0.355922853,0.007608378,0.71460332,0
1335,2017,SERC,76870,co2,15926.6646,632.705299,2.326751554,0.988318319,0
1336,2017,SERC,81025,so2,56.34961094,0.523014187,0.0110567,0.719112526,0
1337,2017,SERC,81025,nox,31.88010064,0.358299482,0.009163523,0.636266621,0
1338,2017,SERC,81025,co2,12636.84591,631.4625394,2.451306165,0.987000438,0
1339,2017,SERC,87342,so2,24.44226495,0.481709296,0.010574123,0.703658709,0
1340,2017,SERC,87342,nox,-13.93515583,0.359454702,0.007258156,0.737273314,0
1341,2017,SERC,87342,co2,-2644.412918,637.0372317,2.168209403,0.989976734,0
1342,2017,SERC,95656,so2,62.44957782,0.476765467,0.009058331,0.760167698,0
1343,2017,SERC,95656,nox,3.174178508,0.383179524,0.007245872,0.76188885,0
1344,2017,SERC,95656,co2,-5346.703933,650.0273666,2.122047237,0.990771487,0
1345,2017,SERC,107741,so2,55.55024608,0.382281562,0.008399345,0.703271826,0
1346,2017,SERC,107741,nox,-113.7482182,0.420356433,0.006977118,0.805941866,0
1347,2017,SERC,107741,co2,-6624.977483,643.4391607,2.075921375,0.990984597,0
1348,2017,SERC,145989,so2,-15.68676756,0.232690838,0.009331422,0.415704087,0
1349,2017,SERC,145989,nox,-18.36980528,0.428996378,0.008699717,0.735602387,0
1350,2017,SERC,145989,co2,-6736.011981,622.739932,1.9656884,0.991366999,0
1351,2017,SPP,11412,so2,-39.71085854,0.635819828,0.047551587,0.16982328,0
1352,2017,SPP,11412,nox,-14.71119502,0.392968351,0.0101627,0.631097843,0
1353,2017,SPP,11412,co2,-9087.686504,665.5681289,5.266971921,0.948107342,0
1354,2017,SPP,12737,so2,-27.04259962,0.715485184,0.019662364,0.602388856,0
1355,2017,SPP,12737,nox,-9.485924523,0.42716442,0.009778208,0.685883783,0
1356,2017,SPP,12737,co2,-7354.018737,688.3282424,4.704519636,0.96077417,0
1357,2017,SPP,13864,so2,-20.95281557,0.790422278,0.028743811,0.463865437,0
1358,2017,SPP,13864,nox,-12.70955182,0.421494853,0.008283774,0.747615921,0
1359,2017,SPP,13864,co2,-3961.34949,699.697981,4.685036855,0.96229287,0
1360,2017,SPP,14973,so2,-8.477254836,0.810763532,0.016266688,0.739743113,0
1361,2017,SPP,14973,nox,0.251819935,0.45093388,0.00855993,0.760491669,0
1362,2017,SPP,14973,co2,-503.2377386,711.9063571,4.585313834,0.965010646,0
1363,2017,SPP,16118,so2,-11.49825989,0.81791524,0.014904078,0.775070554,0
1364,2017,SPP,16118,nox,-2.582884453,0.457417929,0.007817927,0.796615812,0
1365,2017,SPP,16118,co2,2933.197032,700.9060971,4.341620318,0.967553314,0
1366,2017,SPP,17428,so2,2.90687059,0.805951911,0.014391727,0.782051324,0
1367,2017,SPP,17428,nox,-0.752161874,0.454768883,0.007858126,0.793048862,0
1368,2017,SPP,17428,co2,3954.611395,693.5288915,4.085275806,0.970565943,0
1369,2017,SPP,19032,so2,32.49352328,0.788682963,0.017422263,0.701018109,0
1370,2017,SPP,19032,nox,2.992142344,0.440171957,0.007317596,0.805446078,0
1371,2017,SPP,19032,co2,8696.56279,669.9343767,3.847811507,0.971976006,0
1372,2017,SPP,21378,so2,20.76580926,0.693444327,0.015869954,0.685983114,0
1373,2017,SPP,21378,nox,10.13403015,0.425788774,0.00690612,0.813055948,0
1374,2017,SPP,21378,co2,14935.39583,630.9755748,3.690042508,0.97097598,0
1375,2017,SPP,24972,so2,61.32361697,0.614591953,0.011912856,0.752799741,0
1376,2017,SPP,24972,nox,-14.8612042,0.455495552,0.007064566,0.826282789,0
1377,2017,SPP,24972,co2,11309.39392,593.2612897,3.244169744,0.974530411,0
1378,2017,SPP,35596,so2,69.48175006,0.319648384,0.01111581,0.486160006,0
1379,2017,SPP,35596,nox,-5.936262735,0.672621046,0.011481365,0.797029856,0
1380,2017,SPP,35596,co2,11132.28656,579.9766834,2.629525163,0.982351335,0
1381,2017,TRE,18599,so2,-21.8019336,0.848837321,0.019156627,0.691972535,0
1382,2017,TRE,18599,nox,4.566747047,0.189567583,0.005593474,0.567880672,0
1383,2017,TRE,18599,co2,2389.943805,687.8479346,4.013517785,0.97110368,0
1384,2017,TRE,22053,so2,-30.48536819,0.849306532,0.018393986,0.70924343,0
1385,2017,TRE,22053,nox,-24.39483764,0.20838635,0.005421391,0.62831674,0
1386,2017,TRE,22053,co2,10834.11924,639.1886093,3.844147659,0.969356592,0
1387,2017,TRE,24559,so2,-39.15211938,0.827339498,0.019431142,0.674716578,0
1388,2017,TRE,24559,nox,-10.04855364,0.222192897,0.005304819,0.66747353,0
1389,2017,TRE,24559,co2,-1641.382757,626.6185013,4.152698177,0.963033598,0
1390,2017,TRE,26787,so2,39.84922633,0.784674677,0.019090905,0.659043341,0
1391,2017,TRE,26787,nox,-9.136883378,0.236486121,0.00513944,0.707818095,0
1392,2017,TRE,26787,co2,11429.00149,608.6362441,3.892082648,0.965492859,0
1393,2017,TRE,29133,so2,-4.434701385,0.811469632,0.019099956,0.673760183,0
1394,2017,TRE,29133,nox,-0.988528918,0.241638253,0.005144296,0.716268364,0
1395,2017,TRE,29133,co2,3341.636385,604.7347189,4.085658814,0.961636624,0
1396,2017,TRE,31471,so2,2.817398518,0.767945148,0.01829833,0.668351083,0
1397,2017,TRE,31471,nox,-6.840693445,0.227548111,0.005730745,0.643354122,0
1398,2017,TRE,31471,co2,2665.004384,587.2955873,3.676974954,0.966875461,0
1399,2017,TRE,34151,so2,45.93791158,0.715369744,0.017728729,0.650706421,0
1400,2017,TRE,34151,nox,-0.429198924,0.246309041,0.005661676,0.684094661,0
1401,2017,TRE,34151,co2,16061.44104,578.9466142,3.622409425,0.966915985,0
1402,2017,TRE,38720,so2,39.76111477,0.639911959,0.016504581,0.632348414,0
1403,2017,TRE,38720,nox,-13.34452927,0.248659936,0.004873625,0.748648313,0
1404,2017,TRE,38720,co2,15650.19993,556.8644059,3.210866446,0.971763076,0
1405,2017,TRE,46113,so2,248.3360181,0.4997819,0.014516287,0.575596131,0
1406,2017,TRE,46113,nox,4.092506485,0.259011842,0.004901117,0.761648931,0
1407,2017,TRE,46113,co2,33454.82678,538.3126424,2.726443523,0.97807165,0
1408,2017,TRE,61452,so2,22.67553122,0.175037119,0.011939793,0.197366181,0
1409,2017,TRE,61452,nox,-46.10961239,0.44972719,0.017758417,0.423232572,0
1410,2017,TRE,61452,co2,-12995.12282,518.994341,2.188516615,0.984696586,0
1411,2017,WECC,25174,so2,12.84766387,0.212132608,0.009571951,0.359777199,0
1412,2017,WECC,25174,nox,42.67434467,0.438103528,0.008402113,0.75673534,0
1413,2017,WECC,25174,co2,25382.47198,590.5669369,3.724647478,0.966402903,0
1414,2017,WECC,29168,so2,16.85190298,0.209437436,0.005303314,0.640861686,0
1415,2017,WECC,29168,nox,59.56120768,0.403938342,0.006477435,0.816497426,0
1416,2017,WECC,29168,co2,28730.48959,579.1577921,2.96542901,0.977599704,0
1417,2017,WECC,33728,so2,10.1992733,0.18821195,0.00544944,0.577137016,0
1418,2017,WECC,33728,nox,9.705175816,0.360497319,0.006570441,0.774993732,0
1419,2017,WECC,33728,co2,13150.37234,564.198468,2.681667353,0.980637303,0
1420,2017,WECC,37481,so2,-1.553312466,0.187202055,0.009248696,0.319152712,0
1421,2017,WECC,37481,nox,2.811615782,0.385899151,0.007149999,0.769208507,0
1422,2017,WECC,37481,co2,4568.422549,568.1306417,2.974823864,0.97659798,0
1423,2017,WECC,40859,so2,-2.200412902,0.178676271,0.006907929,0.43357772,0
1424,2017,WECC,40859,nox,0.883822528,0.369414234,0.00684753,0.769054611,0
1425,2017,WECC,40859,co2,10892.01816,558.8996598,2.809659969,0.978389586,0
1426,2017,WECC,43801,so2,2.106711571,0.169379331,0.007314799,0.380223922,0
1427,2017,WECC,43801,nox,7.184316131,0.380059845,0.00686395,0.778166092,0
1428,2017,WECC,43801,co2,16788.03915,553.0418574,2.970559988,0.975404435,0
1429,2017,WECC,46845,so2,34.9126119,0.155958855,0.008518961,0.277181671,0
1430,2017,WECC,46845,nox,19.19912874,0.366004199,0.006326554,0.792933246,0
1431,2017,WECC,46845,co2,11044.53923,551.532805,2.837042859,0.977396723,0
1432,2017,WECC,50705,so2,15.86225876,0.142780627,0.006134734,0.382631216,0
1433,2017,WECC,50705,nox,18.64658368,0.341532788,0.005974419,0.788987519,0
1434,2017,WECC,50705,co2,-37.69503961,539.6739608,2.590445567,0.980260375,0
1435,2017,WECC,56957,so2,25.44908988,0.127114106,0.005834314,0.351962625,0
1436,2017,WECC,56957,nox,12.10768373,0.322664205,0.005359307,0.805726049,0
1437,2017,WECC,56957,co2,-13641.07881,538.6861519,2.2556567,0.984906813,0
1438,2017,WECC,83349,so2,-40.64143042,0.082085983,0.005787056,0.187126093,0
1439,2017,WECC,83349,nox,-89.19178518,0.258550888,0.005916359,0.686038221,0
1440,2017,WECC,83349,co2,-64827.89595,533.4151556,1.94924519,0.988463494,0
